what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1504340386720
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1504340507238
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1504340515487
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1504340515573
started,bundle,org.eclipse.jst.jsp.core,1.2.304.v201102160550,"org.eclipse.jst.jsp.core",1504340540216
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1504340540579
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1504340540939
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1504340540947
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1504340552753
started,bundle,org.eclipse.wst.css.core,1.1.402.v201102031915,"org.eclipse.wst.css.core",1504340553689
activated,view,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.views.AntView",1504340560476
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1504340561996
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1504340596467
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1504340652756
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1504340672270
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1504340691060
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1504340696129
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1504340697139
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1504340699812
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1504340700638
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1504340849371
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1504340854369
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1504340855248
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1504340862210
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1504340888475
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1504340890646
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1504340891075
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1504340904955
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1504340904996
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1504340905323
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1504340905608
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1504340909714
started,bundle,com.businessobjects.crystalreports.integration.eclipse.crjspeditor,12.2.212.r1346,"com.businessobjects.crystalreports.integration.eclipse.crjspeditor",1504340909856
started,bundle,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.ui",1504340909981
started,bundle,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.ui",1504340910002
started,bundle,org.eclipse.jst.jsf.common,1.2.1.v20100827,"org.eclipse.jst.jsf.common",1504340910212
started,bundle,org.eclipse.jst.jsf.core,1.3.2.v20100906,"org.eclipse.jst.jsf.core",1504340910215
started,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.0.v20100602,"org.eclipse.jst.jsf.facelet.ui",1504340910224
started,bundle,org.eclipse.jst.jsf.ui,1.3.1.v20100906,"org.eclipse.jst.jsf.ui",1504340910227
