what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1501841581556
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1501841581583
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1501841581603
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1501841581624
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1501841581638
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1501841581690
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.1.v201004090942,"org.eclipse.datatools.connectivity.oda.template.ui",1501841581739
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1501841581740
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1501841581815
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1501841581816
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1501841581886
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1501841582007
stopped,bundle,com.businessobjects.integration.eclipse.crystalreports.configure.projects.plugin,12.2.212.r1346,"com.businessobjects.integration.eclipse.crystalreports.configure.projects.plugin",1501841582173
stopped,bundle,org.eclipse.pde.ui,3.6.1.v20100810_r361,"org.eclipse.pde.ui",1501841582173
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1501841582173
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1501841582173
stopped,bundle,com.microsoft.tfs.checkinpolicies.build,10.0.0.201003261741,"com.microsoft.tfs.checkinpolicies.build",1501841582187
stopped,bundle,com.microsoft.tfs.checkinpolicies.forbiddenpatterns,10.0.0.201003261741,"com.microsoft.tfs.checkinpolicies.forbiddenpatterns",1501841582196
stopped,bundle,com.microsoft.tfs.checkinpolicies.workitempolicy,10.0.0.201003261741,"com.microsoft.tfs.checkinpolicies.workitempolicy",1501841582220
stopped,bundle,com.microsoft.tfs.checkinpolicies.workitemquerypolicy,10.0.0.201003261741,"com.microsoft.tfs.checkinpolicies.workitemquerypolicy",1501841582265
stopped,bundle,com.microsoft.tfs.client.eclipse.ui,10.0.0.201003261741,"com.microsoft.tfs.client.eclipse.ui",1501841582265
stopped,bundle,com.microsoft.tfs.client.common.ui.teambuild,10.0.0.201003261741,"com.microsoft.tfs.client.common.ui.teambuild",1501841582330
stopped,bundle,com.microsoft.tfs.client.common.ui.vcexplorer,10.0.0.201003261741,"com.microsoft.tfs.client.common.ui.vcexplorer",1501841582369
stopped,bundle,com.microsoft.tfs.client.common.ui,10.0.0.201003261741,"com.microsoft.tfs.client.common.ui",1501841582369
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1501937421213
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1501937421214
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1501937421231
started,bundle,com.collabnet.subversion.merge,2.2.1,"com.collabnet.subversion.merge",1501937421270
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1501937421324
started,bundle,com.microsoft.tfs.client.common,10.0.0.201003261741,"com.microsoft.tfs.client.common",1501937421414
started,bundle,com.microsoft.tfs.client.common.ui,10.0.0.201003261741,"com.microsoft.tfs.client.common.ui",1501937421448
started,bundle,com.microsoft.tfs.client.eclipse,10.0.0.201003261741,"com.microsoft.tfs.client.eclipse",1501937421538
started,bundle,com.microsoft.tfs.client.eclipse.ui,10.0.0.201003261741,"com.microsoft.tfs.client.eclipse.ui",1501937421571
started,bundle,com.salesforce.ide.api,20.0.1.201011121559,"com.salesforce.ide.api",1501937421652
started,bundle,com.salesforce.ide.core,20.0.1.201011121559,"com.salesforce.ide.core",1501937421652
started,bundle,com.salesforce.ide.core.compatibility,20.0.1.201011121559,"com.salesforce.ide.core.compatibility",1501937421670
started,bundle,com.salesforce.ide.core.compatibility.auth.platformdb,20.0.1.201011121559,"com.salesforce.ide.core.compatibility.auth.platformdb",1501937421682
started,bundle,com.salesforce.ide.ui,20.0.1.201011121559,"com.salesforce.ide.ui",1501937421682
started,bundle,com.salesforce.ide.ui.editors,20.0.1.201011121559,"com.salesforce.ide.ui.editors",1501937421682
started,bundle,com.salesforce.ide.ui.editors.intro,20.0.1.201011121559,"com.salesforce.ide.ui.editors.intro",1501937421920
started,bundle,com.salesforce.ide.upgrade,20.0.1.201011121559,"com.salesforce.ide.upgrade",1501937421920
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1501937421945
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1501937421958
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1501937421971
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1501937421979
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1501937422024
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1501937422084
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1501937422113
