what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503555554103
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503555560520
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503555588049
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503555589734
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503555616137
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503555976700
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503555977394
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503555981001
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1503555983601
started,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1503555986934
started,bundle,com.spket.js.xpc,1.6.6,"com.spket.js.xpc",1503555987134
started,bundle,com.spket.ui,1.6.16,"com.spket.ui",1503555987165
started,bundle,com.spket.xml,1.6.15,"com.spket.xml",1503555987165
started,bundle,com.spket.mime,1.6.8,"com.spket.mime",1503555987304
started,bundle,com.spket.laszlo,1.6.15,"com.spket.laszlo",1503555987304
started,bundle,com.spket.js,1.6.16,"com.spket.js",1503555987382
started,bundle,com.spket.svg,1.6.6,"com.spket.svg",1503555987382
started,bundle,com.spket.wpfe,1.6.6,"com.spket.wpfe",1503555987403
started,bundle,com.spket.xul,1.6.6,"com.spket.xul",1503555987419
started,bundle,com.spket.ywt,1.6.6,"com.spket.ywt",1503555987435
opened,editor,com.spket.xml,1.6.15,"com.spket.xml.editor.xmlEditor",1503555987719
started,bundle,com.spket.js.debug,1.6.16,"com.spket.js.debug",1503555987834
activated,editor,com.spket.xml,1.6.15,"com.spket.xml.editor.xmlEditor",1503555987834
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503556020518
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503556084914
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503556090821
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503556122740
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1503556124210
started,bundle,org.eclipse.jdt.junit.core,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.core",1503556126481
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503556126519
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503556126524
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1503556129359
started,bundle,org.eclipse.wst.ws.service.policy,1.0.204.v201011011834,"org.eclipse.wst.ws.service.policy",1503556129360
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1503556129420
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1503556129420
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503556129767
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1503556134058
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503556135225
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503556139098
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1503556142667
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503556144146
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503556146849
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503559599336
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503559604188
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503559623141
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503559624313
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503559633506
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503559637367
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503559649967
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503559654522
activated,editor,com.spket.xml,1.6.15,"com.spket.xml.editor.xmlEditor",1503559658487
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1503559660799
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.navigate.collapseAll",1503559660901
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503559667061
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503559742328
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503559745674
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503559780003
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1503559780016
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1503559780016
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503559787730
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503559815022
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1503559815033
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1503559815033
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1503559820237
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1503559822480
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503559837202
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503559850695
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503559854222
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503559894661
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1503559894673
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1503559894673
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503559902404
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503559920845
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503559923062
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503559925118
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503559927405
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503559933660
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503559933730
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503559936003
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503559937989
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503559941073
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503559941115
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503559946862
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503559948865
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503560000218
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503560001369
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503560086115
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503560095998
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503560098298
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1503560098439
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503560101821
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503560107311
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503560109949
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503560112253
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503560115006
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503560307527
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503560313467
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1503560320537
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1503560320557
started,bundle,org.eclipse.pde.ui,3.6.1.v20100810_r361,"org.eclipse.pde.ui",1503560320559
started,bundle,org.eclipse.pde.core,3.6.1.v20100902_r361,"org.eclipse.pde.core",1503560320617
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503560321329
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1503560321337
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503560327640
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503560334481
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503560340745
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503560348031
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503560364747
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503560584769
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503560591117
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1503560600676
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1503560631069
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1503560631179
